0 3 0
0 4 0
0 4.9 17
1 3 0
1 4 0
1 4.9 993
2 3 94793
2 4 124155
2 4.9 170309

0 3 0
0 4 0
0 4.9 18
1 3 0
1 4 0
1 4.9 1424
2 3 0
2 4 82340
2 4.9 305583

0 3 0
0 4 0
0 4.9 40
1 3 0
1 4 0
1 4.9 1748
2 3 0
2 4 0
2 4.9 387006

