0.000000 0.000000
20000.000000 430892.000000
25000.000000 430632.000000
30000.000000 430559.000000
37500.000000 430602.000000
45000.000000 430947.000000
52500.000000 429246.000000
60000.000000 429561.000000
67500.000000 428395.000000
75000.000000 426968.000000
82500.000000 425666.000000
90000.000000 424530.000000
