3.597124 0.004928 0.004778 0.005056 49276 47783 50558
3.628540 0.004985 0.004805 0.005056 49854 48048 50563
3.659955 0.005011 0.004839 0.005069 50109 48387 50687
3.691371 0.004990 0.004824 0.005070 49895 48236 50699
3.722787 0.005101 0.004739 0.005093 51006 47388 50931
3.754203 0.005068 0.004758 0.005093 50678 47578 50934
3.785619 0.005075 0.004783 0.005086 50748 47829 50857
3.817035 0.005113 0.004821 0.005067 51133 48212 50669
3.848451 0.005103 0.004777 0.005100 51026 47775 51000
3.879867 0.005008 0.004854 0.005151 50078 48538 51507
3.911283 0.005051 0.004848 0.005146 50511 48475 51463
3.942699 0.005062 0.004862 0.005197 50617 48622 51973
3.974115 0.005108 0.004875 0.005187 51080 48745 51871
4.005531 0.005137 0.004916 0.005282 51369 49156 52817
4.036947 0.005142 0.004937 0.005339 51423 49372 53393
4.068362 0.005197 0.004915 0.005360 51968 49152 53600
4.099778 0.005124 0.004884 0.005335 51236 48845 53351
4.131194 0.005136 0.004801 0.005301 51365 48011 53012
4.162610 0.005087 0.004776 0.005250 50874 47760 52498
4.194026 0.005110 0.004774 0.005280 51100 47738 52795
4.225442 0.005082 0.004754 0.005269 50821 47536 52691
4.256858 0.005083 0.004711 0.005303 50825 47112 53026
4.288274 0.005033 0.004674 0.005340 50335 46744 53399
4.319690 0.005137 0.004650 0.005324 51368 46498 53238
4.351106 0.005175 0.004652 0.005296 51745 46523 52959
4.382522 0.005163 0.004672 0.005263 51635 46719 52630
4.413938 0.005164 0.004688 0.005220 51645 46876 52202
4.445354 0.005233 0.004695 0.005247 52333 46946 52468
4.476770 0.005289 0.004716 0.005261 52894 47164 52609
4.508185 0.005295 0.004776 0.005243 52952 47762 52431
4.539601 0.005313 0.004868 0.005222 53126 48683 52216
4.571017 0.005328 0.004872 0.005182 53284 48724 51819
4.602433 0.005364 0.004935 0.005163 53640 49346 51626
4.633849 0.005324 0.004940 0.005103 53244 49396 51027
4.665265 0.005304 0.004915 0.005024 53041 49146 50241
4.696681 0.005292 0.004953 0.005035 52922 49525 50351
4.728097 0.005318 0.004861 0.005073 53178 48606 50733
4.759513 0.005324 0.004922 0.005061 53235 49217 50614
4.790929 0.005278 0.004946 0.004998 52779 49462 49984
4.822345 0.005280 0.005045 0.004985 52801 50447 49851
4.853761 0.005268 0.005052 0.005002 52685 50518 50017
4.885177 0.005263 0.005075 0.004951 52626 50753 49511
4.916593 0.005184 0.005050 0.004862 51843 50495 48624
4.948008 0.005140 0.005002 0.004889 51400 50024 48891
4.979424 0.005097 0.004910 0.004846 50966 49096 48460
5.010840 0.005038 0.004923 0.004828 50380 49226 48280
5.042256 0.005051 0.004830 0.004804 50515 48299 48036
5.073672 0.005074 0.004859 0.004839 50739 48586 48393
5.105088 0.005003 0.004832 0.004878 50025 48317 48784
5.136504 0.005003 0.004819 0.004898 50028 48195 48976
5.167920 0.005031 0.004828 0.004882 50311 48283 48820
5.199336 0.005087 0.004856 0.004869 50873 48565 48686
5.230752 0.005118 0.004856 0.004836 51181 48563 48363
5.262168 0.005156 0.004899 0.004824 51558 48990 48244
5.293584 0.005182 0.004869 0.004877 51825 48694 48775
5.325000 0.005162 0.004854 0.004853 51620 48542 48526
5.356415 0.005105 0.004800 0.004862 51047 47998 48624
5.387831 0.005057 0.004851 0.004916 50572 48507 49161
5.419247 0.005083 0.004847 0.004904 50831 48473 49044
5.450663 0.005104 0.004844 0.004881 51044 48440 48807
5.482079 0.005150 0.004966 0.004901 51498 49664 49012
5.513495 0.005189 0.004993 0.004886 51893 49927 48857
5.544911 0.005158 0.004990 0.004946 51578 49896 49460
5.576327 0.005108 0.004961 0.004909 51080 49612 49089
5.607743 0.005086 0.004999 0.004928 50860 49990 49279
5.639159 0.005093 0.005018 0.004903 50931 50176 49028
5.670575 0.005165 0.005065 0.004880 51651 50647 48797
5.701991 0.005142 0.005150 0.004921 51419 51502 49208
5.733407 0.005059 0.005110 0.004985 50594 51097 49852
5.764823 0.005047 0.005053 0.004956 50471 50526 49558
5.796238 0.005028 0.004962 0.004982 50279 49616 49820
5.827654 0.004934 0.004907 0.004907 49337 49068 49067
5.859070 0.004931 0.004951 0.004921 49311 49506 49212
5.890486 0.004988 0.004954 0.004915 49881 49538 49152
5.921902 0.004910 0.004943 0.004954 49100 49427 49540
5.953318 0.004896 0.004956 0.004968 48960 49559 49676
5.984734 0.004901 0.004975 0.004948 49009 49750 49484
6.016150 0.004942 0.005005 0.004916 49420 50046 49159
6.047566 0.004942 0.004993 0.004919 49418 49931 49194
6.078982 0.004918 0.005067 0.004931 49178 50672 49310
6.110398 0.004987 0.005061 0.004981 49870 50606 49813
6.141814 0.005030 0.005073 0.004979 50302 50731 49785
6.173230 0.005078 0.005070 0.004926 50782 50696 49256
6.204645 0.005089 0.005078 0.004923 50892 50778 49230
6.236061 0.005115 0.005121 0.004982 51147 51210 49818
6.267477 0.005102 0.005119 0.004980 51023 51188 49798
